date,T_avg,T_max,T_min,humidity_avg,rain_mm,pressure_avg
2020-08-03,22.243750000000002,28.8,15.6,65.9375,3.1999999999999997,1012.4
2020-08-04,21.339583333333334,26.9,16.9,75.72916666666667,1.7000000000000002,1013.4812499999999
2020-08-05,22.722916666666666,31.8,14.9,73.08333333333333,0.0,1013.4791666666666
2020-08-06,24.599999999999998,32.9,17.3,67.58333333333333,0.0,1015.5833333333334
2020-08-07,24.66875,33.9,14.9,61.354166666666664,0.0,1017.1791666666667
2020-08-08,25.739583333333332,34.8,18.1,59.416666666666664,0.0,1017.3958333333334
2020-08-09,26.120833333333334,34.3,18.1,57.25,0.0,1015.0229166666667
2020-08-10,24.572916666666668,33.4,15.5,58.604166666666664,0.0,1013.375
2020-08-11,25.160416666666666,35.3,17.7,56.604166666666664,0.0,1014.0020833333333
2020-08-12,25.337500000000002,33.2,19.4,62.229166666666664,0.0,1012.6020833333333
2020-08-13,22.14375,32.3,17.0,85.5,12.5,1013.8916666666668
2020-08-14,23.21875,30.3,18.0,82.16666666666667,0.0,1014.5041666666666
2020-08-15,23.243750000000002,30.9,16.8,77.54166666666667,0.0,1011.8354166666667
2020-08-16,21.766666666666666,30.8,16.2,82.5625,2.9,1011.0395833333333
2020-08-17,22.102083333333336,28.1,15.2,80.75,0.0,1012.8916666666668
2020-08-18,23.291666666666668,28.6,19.0,73.79166666666667,0.0,1012.7416666666667
2020-08-19,23.787499999999998,33.0,14.8,70.66666666666667,0.0,1010.0854166666667
2020-08-20,24.133333333333336,33.2,15.6,70.47916666666667,0.0,1010.4041666666667
2020-08-21,24.45625,34.2,15.3,76.64583333333333,0.0,1013.0291666666667
2020-08-22,25.504166666666666,31.4,21.5,76.25,0.0,1017.6625
2020-08-23,24.014583333333334,30.4,19.8,70.60416666666667,0.0,1018.2791666666667
2020-08-24,22.12708333333333,27.0,16.2,78.14583333333333,0.0,1016.0833333333334
2020-08-25,23.31458333333333,32.3,15.2,78.85416666666667,0.0,1014.9499999999999
2020-08-26,25.210416666666664,32.7,20.2,77.35416666666667,0.0,1017.2875
2020-08-27,24.420833333333334,31.4,18.1,79.39583333333333,0.0,1015.2708333333334
2020-08-28,23.62291666666667,30.8,18.1,79.9375,2.2,1006.7062500000001
2020-08-29,17.20625,23.2,15.0,86.83333333333333,9.9,1005.2145833333334
2020-08-30,17.404166666666665,25.9,11.6,68.60416666666667,0.0,1012.4166666666666
2020-08-31,17.84375,26.8,9.8,65.85416666666667,0.0,1017.0770833333332
2020-09-01,17.306250000000002,26.8,10.3,80.125,4.6,1014.2270833333333
2020-09-02,18.835416666666667,25.6,12.7,77.95833333333333,0.0,1016.3458333333333
2020-09-03,19.879166666666666,28.2,13.3,79.79166666666667,0.0,1021.69375
2020-09-04,21.114583333333332,29.6,13.9,76.0,0.0,1023.1437500000001
2020-09-05,21.360416666666666,29.4,14.8,77.625,0.0,1019.2333333333332
2020-09-06,22.022916666666664,29.4,16.1,70.35416666666667,0.0,1015.5770833333332
2020-09-07,18.352083333333333,25.7,12.2,68.52083333333333,3.1,1018.3312500000001
2020-09-08,17.122916666666665,25.6,10.6,77.79166666666667,0.1,1022.5625
2020-09-09,17.214583333333334,23.8,13.9,92.22916666666667,9.3,1020.9270833333334
2020-09-10,17.76875,28.7,13.8,89.1875,5.1,1017.5479166666668
2020-09-11,20.733333333333334,30.6,15.0,76.16666666666667,0.0,1014.46875
2020-09-12,20.985416666666666,31.7,13.9,71.72916666666667,0.0,1018.4520833333332
2020-09-13,21.335416666666664,31.3,13.7,70.8125,0.0,1022.5458333333332
2020-09-14,20.275000000000002,30.5,12.0,74.39583333333333,0.0,1022.8833333333333
2020-09-15,20.529166666666665,29.0,12.7,80.25,0.0,1020.5895833333334
2020-09-16,21.264583333333334,30.0,14.6,79.27083333333333,0.0,1018.2895833333333
2020-09-17,21.585416666666664,29.6,15.1,73.375,0.0,1016.0375
2020-09-18,18.383333333333333,20.5,16.5,91.5625,5.9,1016.6916666666666
2020-09-19,19.21875,26.1,14.6,91.83333333333333,15.399999999999999,1013.7583333333333
2020-09-20,20.3,27.5,14.0,70.02083333333333,0.0,1014.3604166666668
2020-09-21,18.25,25.0,15.1,85.58333333333333,0.2,1015.8874999999999
2020-09-22,18.364583333333332,26.2,12.9,81.10416666666667,0.0,1013.8145833333333
2020-09-23,18.647916666666667,28.3,11.6,78.9375,0.0,1011.36875
2020-09-24,19.439583333333335,27.7,13.0,69.39583333333333,0.0,1010.375
2020-09-25,16.183333333333334,20.2,10.3,45.604166666666664,0.0,1011.2583333333333
2020-09-26,15.070833333333333,23.0,7.8,58.458333333333336,0.1,1010.8979166666667
2020-09-27,12.5625,17.5,6.1,59.833333333333336,0.0,1009.9208333333332
2020-09-28,14.75,24.2,6.8,64.47916666666667,0.0,1015.3583333333332
2020-09-29,15.15,24.4,8.0,74.10416666666667,0.0,1018.5979166666666
2020-09-30,15.174999999999999,25.3,6.3,80.9375,0.0,1015.2520833333333
2020-10-01,17.070833333333333,27.6,11.1,80.29166666666667,0.0,1007.7583333333333
2020-10-02,12.870833333333332,17.6,6.3,91.70833333333333,8.4,993.9458333333333
2020-10-03,11.487499999999999,16.4,6.2,65.02083333333333,0.0,1002.9729166666666
2020-10-04,12.0875,20.2,4.0,67.08333333333333,0.0,1006.7104166666667
2020-10-05,12.358333333333334,21.5,4.6,72.70833333333333,0.0,1014.9395833333333
2020-10-06,14.268749999999999,25.0,5.3,75.375,0.0,1018.875
2020-10-07,18.322916666666668,23.4,15.7,74.85416666666667,0.0,1020.0770833333332
2020-10-08,18.227083333333333,24.0,14.1,83.70833333333333,0.0,1023.2145833333334
2020-10-09,18.210416666666667,25.4,13.3,86.95833333333333,0.0,1021.7208333333333
2020-10-10,16.177083333333332,22.1,12.2,94.58333333333333,9.9,1021.4354166666667
2020-10-11,12.545833333333334,21.1,5.1,71.95833333333333,0.0,1019.7479166666667
2020-10-12,13.0875,21.6,5.1,52.479166666666664,0.0,1018.2229166666666
2020-10-13,13.252083333333333,20.6,7.1,67.35416666666667,0.0,1012.6458333333334
2020-10-14,9.714583333333334,17.0,3.1,84.33333333333333,0.8,1009.9875000000001
2020-10-15,8.637500000000001,18.9,2.8,75.3125,0.0,1013.5291666666667
2020-10-16,8.064583333333333,18.1,1.1,71.6875,0.0,1017.7166666666667
2020-10-17,7.960416666666667,19.5,-0.1,74.625,0.0,1018.2229166666666
2020-10-18,9.145833333333334,19.5,0.2,83.83333333333333,0.0,1022.2125
2020-10-19,10.872916666666667,19.3,3.1,87.39583333333333,0.0,1022.0291666666667
2020-10-20,15.572916666666666,19.7,11.9,84.29166666666667,0.0,1017.0833333333334
2020-10-21,17.983333333333334,23.9,13.1,84.79166666666667,0.0,1012.2333333333332
2020-10-22,15.083333333333334,18.9,13.2,95.75,2.6,1015.8791666666666
2020-10-23,14.922916666666666,21.7,7.6,78.83333333333333,1.6,1018.1687499999999
2020-10-24,11.233333333333334,21.2,5.2,78.125,0.0,1021.4812499999999
2020-10-25,14.416666666666666,20.5,9.3,64.70833333333333,0.0,1012.6729166666668
2020-10-26,12.458333333333334,18.6,7.3,64.89583333333333,0.0,1010.8291666666668
2020-10-27,10.577083333333333,17.0,6.7,66.64583333333333,0.0,1016.5395833333333
2020-10-28,11.354166666666666,20.8,4.2,75.52083333333333,0.0,1020.5875
2020-10-29,12.070833333333333,22.2,6.0,80.95833333333333,0.0,1026.0979166666666
2020-10-30,12.022916666666667,25.2,4.4,81.08333333333333,0.0,1025.8458333333333
2020-10-31,11.458333333333334,25.8,3.1,81.29166666666667,0.0,1024.3916666666667
2020-11-01,12.329166666666666,25.5,3.8,81.97916666666667,0.0,1023.5187500000001
2020-11-02,13.933333333333332,23.6,5.3,84.22916666666667,0.0,1022.2520833333333
2020-11-03,14.545833333333334,17.8,11.2,91.41666666666667,7.0,1024.6000000000001
2020-11-04,9.820833333333333,11.2,8.6,99.95833333333333,15.9,1024.2354166666667
2020-11-05,12.070833333333333,17.9,5.7,85.625,0.0,1026.75
2020-11-06,15.06875,17.4,11.3,86.64583333333333,0.9,1025.1104166666667
2020-11-07,14.65625,16.7,9.7,92.72916666666667,4.0,1021.24375
2020-11-08,11.200000000000001,18.5,7.3,96.70833333333333,0.1,1023.0979166666666
2020-11-09,10.302083333333334,20.1,6.4,92.125,0.0,1022.6479166666667
2020-11-10,9.685416666666667,19.3,4.5,92.27083333333333,0.0,1026.3
2020-11-11,10.277083333333334,19.1,5.9,89.33333333333333,0.0,1025.3416666666667
2020-11-12,9.529166666666667,17.9,5.8,91.625,0.0,1023.7854166666666
2020-11-13,9.549999999999999,18.0,5.6,92.08333333333333,0.0,1022.7354166666668
2020-11-14,10.685416666666667,19.5,4.5,91.45833333333333,0.0,1021.5729166666666
2020-11-15,13.325000000000001,21.6,7.8,83.77083333333333,0.0,1018.2479166666667
2020-11-16,12.345833333333333,15.3,9.2,95.35416666666667,1.5,1021.9916666666667
2020-11-17,9.470833333333333,18.5,4.8,90.22916666666667,0.0,1027.2437499999999
2020-11-18,9.268749999999999,18.4,4.9,94.58333333333333,0.0,1028.5375000000001
2020-11-19,10.174999999999999,18.6,5.4,91.0,0.1,1029.5104166666667
2020-11-20,7.425,15.2,0.8,81.10416666666667,0.0,1028.2541666666666
2020-11-21,4.097916666666666,14.7,-1.7,86.85416666666667,0.0,1030.5520833333333
2020-11-22,3.564583333333333,14.4,-2.7,88.08333333333333,0.0,1029.9541666666667
2020-11-23,5.158333333333333,16.0,-0.2,90.33333333333333,0.0,1029.1166666666666
2020-11-24,5.875,15.5,-1.9,90.10416666666667,0.0,1024.2770833333334
2020-11-25,6.85625,12.6,2.3,97.58333333333333,0.5,1019.36875
2020-11-26,9.579166666666667,14.1,4.8,99.0625,0.8,1018.1291666666666
2020-11-27,10.858333333333334,14.4,8.4,95.25,9.7,1013.2083333333334
2020-11-28,9.518749999999999,10.4,8.5,100.0,14.6,1007.8833333333333
2020-11-29,9.054166666666667,17.9,4.7,93.79166666666667,0.1,1016.4916666666667
2020-11-30,7.2625,16.7,4.0,94.97916666666667,0.0,1023.13125
2020-12-01,6.64375,9.9,4.1,93.875,0.0,1019.5791666666668
2020-12-02,5.675,11.8,0.5,81.91666666666667,0.0,1013.0541666666667
2020-12-03,4.727083333333334,11.3,-0.8,78.83333333333333,0.0,1009.0375
2020-12-04,3.966666666666667,11.6,-1.8,83.9375,0.0,994.4
2020-12-05,2.4583333333333335,10.0,-3.3,81.10416666666667,0.0,999.7166666666667
2020-12-06,5.391666666666667,10.3,1.3,74.72916666666667,0.0,1003.5708333333333
2020-12-07,5.120833333333333,9.8,1.2,88.22916666666667,1.9000000000000001,1003.3479166666666
2020-12-08,5.402083333333334,9.4,1.9,79.02083333333333,0.0,1003.3958333333334
2020-12-09,4.964583333333334,11.9,1.7,75.4375,0.0,1011.6583333333333
2020-12-10,6.51875,13.0,1.6,81.39583333333333,0.0,1007.38125
2020-12-11,5.7437499999999995,11.7,1.5,96.75,3.0999999999999996,1004.8166666666666
2020-12-12,9.239583333333334,15.0,5.3,72.41666666666667,0.0,1006.8354166666667
2020-12-13,4.316666666666666,11.9,-1.5,90.16666666666667,0.0,1015.5500000000001
2020-12-14,6.0125,12.2,0.2,95.375,0.0,1014.3708333333334
2020-12-15,9.94375,18.1,4.5,87.60416666666667,0.0,1014.7395833333334
2020-12-16,5.3687499999999995,15.0,2.5,94.0625,0.0,1018.9166666666666
2020-12-17,8.170833333333333,13.9,2.0,90.1875,6.2,1023.0
2020-12-18,9.402083333333334,10.9,7.5,100.0,11.7,1023.21875
2020-12-19,9.4,14.6,6.8,97.5625,0.1,1020.2375000000001
2020-12-20,8.708333333333334,13.1,3.7,93.20833333333333,0.5,1023.05625
2020-12-21,5.6937500000000005,11.8,2.6,97.33333333333333,0.0,1027.9437500000001
2020-12-22,6.535416666666666,15.9,2.6,93.95833333333333,0.0,1027.5291666666667
2020-12-23,6.6499999999999995,14.0,2.3,98.125,0.0,1023.4979166666667
2020-12-24,6.6937500000000005,9.7,4.5,92.39583333333333,0.0,1021.7895833333333
2020-12-25,4.808333333333334,11.2,0.8,60.8125,0.0,1021.18125
2020-12-26,4.5249999999999995,11.3,1.6,46.895833333333336,0.0,1022.1062499999999
2020-12-27,1.1791666666666667,6.2,-3.0,82.0625,0.0,1010.0749999999999
2020-12-28,6.722916666666666,10.7,1.7,60.479166666666664,0.0,994.8458333333333
2020-12-29,5.5625,11.0,1.1,66.10416666666667,0.0,1001.3895833333332
2020-12-30,4.741666666666666,10.6,1.4,71.79166666666667,0.0,1011.1479166666667
2020-12-31,5.472916666666666,11.1,1.7,73.83333333333333,0.0,1011.5770833333332
2021-01-01,3.0270833333333336,7.0,-0.5,89.375,0.0,1006.0708333333333
2021-01-02,2.03125,7.4,-0.2,79.22916666666667,0.0,1007.0979166666666
2021-01-03,0.7958333333333333,8.3,-4.1,68.04166666666667,0.0,1010.8104166666667
2021-01-04,0.4479166666666667,8.2,-4.4,79.85416666666667,0.0,1010.1958333333333
2021-01-05,-0.9083333333333333,8.3,-5.4,86.64583333333333,0.0,1011.7520833333333
2021-01-06,-1.6270833333333332,7.6,-6.5,85.60416666666667,0.0,1015.84375
2021-01-07,0.24166666666666667,4.8,-3.6,81.60416666666667,0.2,1015.0833333333334
2021-01-08,-0.20416666666666664,4.0,-4.1,84.47916666666667,0.0,1013.99375
2021-01-09,1.9583333333333333,4.5,-0.5,98.35416666666667,14.9,1008.0541666666667
2021-01-10,3.3395833333333336,6.6,1.3,99.5625,7.6000000000000005,1011.9604166666667
2021-01-11,0.8229166666666666,3.9,-1.2,88.70833333333333,0.6,1021.0187500000001
2021-01-12,0.6729166666666666,5.5,-2.0,77.91666666666667,0.0,1026.34375
2021-01-13,2.9604166666666667,8.1,0.0,83.8125,0.0,1027.35625
2021-01-14,3.454166666666667,6.4,2.1,85.85416666666667,0.0,1024.1770833333333
2021-01-15,2.7729166666666667,10.2,-1.8,87.5,0.0,1021.9895833333334
2021-01-16,1.9958333333333333,11.2,-3.6,85.8125,0.0,1025.9604166666666
2021-01-17,5.308333333333334,15.2,-2.1,75.9375,0.0,1023.9416666666666
2021-01-18,4.097916666666666,9.7,-0.9,91.83333333333333,0.0,1027.8541666666667
2021-01-19,4.466666666666667,13.3,-1.7,91.14583333333333,0.0,1024.7916666666667
2021-01-20,4.691666666666666,10.1,1.8,97.8125,0.0,1014.6708333333332
2021-01-21,6.864583333333333,13.8,0.6,86.3125,0.0,1010.88125
2021-01-22,8.525,12.2,4.7,76.41666666666667,6.2,1003.3937500000001
2021-01-23,7.283333333333334,12.6,0.8,70.75,0.30000000000000004,1007.59375
2021-01-24,9.385416666666666,14.8,4.0,68.875,0.0,1005.6791666666667
2021-01-25,7.447916666666667,12.7,2.4,83.8125,0.0,1010.0895833333334
2021-01-26,6.2437499999999995,12.9,0.3,85.6875,0.0,1021.6625
2021-01-27,6.458333333333333,18.1,-0.7,87.41666666666667,0.0,1021.1458333333334
2021-01-28,11.491666666666667,19.3,4.1,87.70833333333333,0.0,1019.4916666666667
2021-01-29,14.277083333333332,19.8,7.3,74.14583333333333,0.0,1015.1416666666668
2021-01-30,10.464583333333334,16.9,5.6,73.47916666666667,0.0,1006.2083333333334
2021-01-31,10.6875,15.6,6.8,65.27083333333333,0.0,1003.6374999999999
2021-02-01,12.802083333333334,18.2,8.5,64.45833333333333,0.4,1004.8833333333333
2021-02-02,10.766666666666666,20.0,4.6,78.72916666666667,0.0,1013.7062500000001
2021-02-03,11.43125,20.3,4.2,75.625,0.0,1012.7104166666667
2021-02-04,9.497916666666667,18.1,3.3,89.10416666666667,0.0,1013.4333333333334
2021-02-05,10.720833333333333,18.0,7.5,84.27083333333333,0.0,1009.9895833333334
2021-02-06,12.049999999999999,17.9,6.6,78.5,0.0,1001.4875000000001
2021-02-07,7.489583333333333,11.7,4.2,81.97916666666667,0.0,1003.1770833333334
2021-02-08,6.189583333333334,11.1,2.5,88.91666666666667,2.4,1000.5916666666667
2021-02-09,7.83125,12.8,2.3,85.85416666666667,2.1,1003.6374999999999
2021-02-10,7.541666666666667,14.1,2.7,81.83333333333333,0.4,1006.9104166666666
2021-02-11,7.008333333333333,17.2,-0.3,81.27083333333333,0.0,1017.7541666666666
2021-02-12,7.754166666666666,16.2,2.3,90.95833333333333,0.3,1016.0583333333334
2021-02-13,9.081249999999999,17.0,2.0,87.91666666666667,0.6,1023.0124999999999
2021-02-14,6.372916666666666,9.6,5.0,94.85416666666667,2.7,1033.8333333333333
2021-02-15,6.791666666666667,8.5,5.0,92.875,0.0,1035.39375
2021-02-16,9.825000000000001,16.2,4.9,85.39583333333333,0.0,1026.85625
2021-02-17,9.733333333333333,17.7,4.5,88.29166666666667,0.0,1023.3625000000001
2021-02-18,8.802083333333334,15.2,4.8,92.89583333333333,0.1,1019.6208333333334
2021-02-19,8.737499999999999,15.8,4.6,91.60416666666667,0.0,1020.6
2021-02-20,7.566666666666666,14.6,3.3,91.85416666666667,0.0,1020.5
2021-02-21,9.168750000000001,15.0,2.1,84.47916666666667,0.0,1014.9875000000001
2021-02-22,11.202083333333334,13.2,9.8,96.1875,12.0,1018.4166666666666
2021-02-23,11.845833333333333,17.7,8.4,93.39583333333333,0.1,1033.2770833333334
2021-02-24,11.104166666666666,17.5,5.6,85.4375,0.0,1034.3791666666666
2021-02-25,10.083333333333334,16.3,5.6,87.375,0.0,1031.2416666666666
2021-02-26,8.225,13.8,4.1,95.4375,0.0,1030.5041666666666
2021-02-27,8.579166666666667,14.9,4.9,89.89583333333333,0.0,1026.2270833333334
2021-02-28,9.283333333333333,15.1,5.4,85.66666666666667,0.0,1025.3520833333334
2021-03-01,8.970833333333333,14.8,5.2,83.625,0.0,1026.6125
2021-03-02,9.079166666666667,13.8,5.0,88.41666666666667,0.0,1029.4750000000001
2021-03-03,9.522916666666667,15.7,5.7,90.10416666666667,0.0,1029.9583333333333
2021-03-04,9.341666666666667,14.6,5.8,88.5625,0.0,1023.0645833333333
2021-03-05,9.108333333333333,15.0,4.6,90.0,0.0,1018.6999999999999
2021-03-06,9.316666666666666,14.7,4.4,82.83333333333333,0.0,1022.78125
2021-03-07,9.504166666666666,14.1,6.4,89.58333333333333,0.1,1019.6395833333332
2021-03-08,8.827083333333333,14.1,5.0,93.8125,2.5,1015.1020833333333
2021-03-09,8.299999999999999,15.8,3.9,83.35416666666667,0.0,1017.1104166666668
2021-03-10,7.785416666666666,17.5,1.5,71.75,0.0,1021.875
2021-03-11,9.3375,21.8,0.0,73.60416666666667,0.0,1021.6458333333334
2021-03-12,9.652083333333334,12.8,6.0,87.85416666666667,0.0,1020.43125
2021-03-13,8.545833333333333,18.0,2.9,73.45833333333333,0.0,1021.06875
2021-03-14,7.970833333333334,17.3,-0.2,78.8125,0.0,1021.3395833333334
2021-03-15,9.616666666666667,18.4,1.7,66.125,0.0,1022.8874999999999
2021-03-16,9.25,19.2,1.5,73.54166666666667,0.0,1024.09375
2021-03-17,10.545833333333333,19.3,3.9,73.08333333333333,0.0,1020.8645833333334
2021-03-18,8.4375,16.0,1.6,77.6875,3.6,1017.6666666666666
2021-03-19,5.247916666666667,11.1,0.9,86.60416666666667,0.0,1013.3270833333332
2021-03-20,5.6937500000000005,15.7,-1.4,64.1875,0.0,1016.7791666666667
2021-03-21,7.185416666666666,17.6,-1.7,61.333333333333336,0.0,1016.90625
2021-03-22,10.039583333333333,18.8,1.3,59.916666666666664,0.0,1016.30625
2021-03-23,8.950000000000001,19.3,0.3,75.25,0.0,1022.1916666666666
2021-03-24,9.762500000000001,20.7,0.3,76.10416666666667,0.0,1024.40625
2021-03-25,10.012500000000001,19.8,0.8,79.1875,0.0,1023.6791666666667
2021-03-26,11.202083333333334,18.4,3.5,84.75,0.0,1021.8041666666667
2021-03-27,12.289583333333333,16.7,8.8,83.29166666666667,0.0,1026.8062499999999
2021-03-28,11.191666666666668,20.4,4.2,77.6875,0.0,1030.7083333333333
2021-03-29,11.027083333333332,21.7,1.5,66.08333333333333,0.0,1031.9604166666666
2021-03-30,11.135416666666666,22.4,1.9,64.10416666666667,0.0,1029.7854166666666
2021-03-31,10.189583333333333,20.2,1.6,64.375,0.0,1025.0874999999999
2021-04-01,10.552083333333334,22.2,-0.3,62.083333333333336,0.0,1019.7958333333332
2021-04-02,12.674999999999999,21.9,3.1,58.833333333333336,0.0,1014.25
2021-04-03,13.864583333333334,24.5,4.5,63.625,0.0,1011.3770833333333
2021-04-04,12.029166666666667,18.5,5.6,70.0,0.0,1016.2291666666666
2021-04-05,12.25,23.1,3.1,71.52083333333333,0.0,1015.7895833333333
2021-04-06,10.731250000000001,18.0,4.5,74.95833333333333,4.0,1011.7125
2021-04-07,7.34375,12.6,2.3,80.60416666666667,1.0,1021.3416666666667
2021-04-08,8.672916666666667,15.6,1.8,72.625,0.0,1024.8583333333333
2021-04-09,7.610416666666667,12.3,1.5,88.5,0.9,1022.2791666666667
2021-04-10,9.00625,11.6,6.5,98.89583333333333,0.30000000000000004,1015.8479166666666
2021-04-11,11.18125,17.3,7.5,94.20833333333333,4.0,1014.4187499999999
2021-04-12,10.008333333333333,17.8,4.4,74.6875,0.6,1022.9645833333334
2021-04-13,9.358333333333333,15.4,1.9,82.35416666666667,0.0,1024.04375
2021-04-14,10.729166666666666,16.7,7.2,72.97916666666667,0.0,1020.4979166666667
2021-04-15,11.022916666666667,16.2,7.5,59.729166666666664,0.1,1018.4458333333333
2021-04-16,7.433333333333334,14.9,3.7,88.29166666666667,7.4,1018.1979166666666
2021-04-17,7.2875000000000005,14.9,2.3,76.85416666666667,0.2,1017.6729166666668
2021-04-18,8.954166666666667,17.7,0.0,64.72916666666667,0.0,1019.4250000000001
2021-04-19,9.893749999999999,18.3,1.9,78.75,0.0,1017.7583333333333
2021-04-20,10.139583333333333,15.7,4.8,88.625,0.7,1015.3958333333334
2021-04-21,10.106250000000001,13.5,6.0,91.75,0.7000000000000001,1014.6999999999999
2021-04-22,9.466666666666667,16.5,4.0,84.54166666666667,0.0,1017.8979166666667
2021-04-23,10.791666666666666,20.6,1.7,70.02083333333333,0.0,1021.2229166666666
2021-04-24,11.472916666666668,20.7,1.7,69.58333333333333,0.0,1020.55625
2021-04-25,13.34375,20.9,5.7,65.0625,0.0,1015.1479166666667
2021-04-26,11.466666666666667,17.3,9.3,84.66666666666667,9.2,1007.7479166666667
2021-04-27,12.322916666666666,18.3,8.7,86.6875,0.0,1006.2895833333333
2021-04-28,13.070833333333333,17.2,9.1,92.35416666666667,1.0,1006.775
2021-04-29,13.797916666666666,19.2,11.0,93.5625,13.4,1007.78125
2021-04-30,13.606250000000001,19.5,10.7,94.8125,5.2,1008.8020833333334
2021-05-01,12.200000000000001,17.9,8.4,86.3125,25.599999999999998,1010.4833333333332
2021-05-02,9.914583333333333,16.1,5.2,80.91666666666667,0.0,1019.5520833333334
2021-05-03,10.720833333333333,19.3,2.9,70.5625,0.0,1021.9375
2021-05-04,13.058333333333332,22.4,3.9,70.83333333333333,0.0,1017.1
2021-05-05,15.272916666666667,25.5,8.3,76.10416666666667,0.0,1015.0583333333334
2021-05-06,16.0125,24.8,8.6,80.3125,0.0,1015.0437499999999
2021-05-07,15.835416666666667,24.1,9.0,79.5625,0.0,1016.88125
2021-05-08,16.837500000000002,25.1,8.7,72.22916666666667,0.0,1016.8583333333332
2021-05-09,16.095833333333335,24.2,7.9,80.22916666666667,0.0,1009.2145833333334
2021-05-10,15.910416666666668,20.9,12.6,77.6875,0.8,1008.125
2021-05-11,13.620833333333332,20.8,7.3,64.8125,0.0,1013.5437499999999
2021-05-12,14.460416666666667,22.4,5.3,61.458333333333336,0.0,1014.0145833333332
2021-05-13,15.61875,22.6,9.1,53.833333333333336,0.0,1011.8958333333334
2021-05-14,14.829166666666666,21.4,10.6,70.79166666666667,0.0,1012.7520833333333
2021-05-15,17.48125,26.3,7.8,62.895833333333336,0.0,1012.025
2021-05-16,20.0125,27.6,13.9,61.104166666666664,0.0,1009.6958333333333
2021-05-17,16.233333333333334,23.9,13.2,71.72916666666667,0.0,1016.9354166666667
2021-05-18,16.160416666666666,21.2,12.2,81.41666666666667,0.0,1017.5208333333334
2021-05-19,16.05,21.8,12.9,68.41666666666667,0.0,1021.0208333333334
2021-05-20,16.243750000000002,22.3,11.2,74.0,0.1,1022.0625
2021-05-21,16.5625,22.8,9.7,70.60416666666667,0.0,1015.1666666666666
2021-05-22,16.154166666666665,21.6,10.5,72.02083333333333,0.0,1014.0354166666666
2021-05-23,13.977083333333333,19.8,9.8,76.14583333333333,0.0,1018.0
2021-05-24,17.6125,25.8,11.2,58.583333333333336,0.0,1017.0833333333334
2021-05-25,14.602083333333333,19.2,12.7,77.75,0.5,1024.4395833333333
2021-05-26,15.59375,22.9,7.3,76.33333333333333,0.0,1019.8270833333332
2021-05-27,17.372916666666665,27.3,9.4,76.04166666666667,0.0,1017.0979166666666
2021-05-28,18.810416666666665,26.5,11.4,65.66666666666667,0.0,1016.8791666666666
2021-05-29,20.627083333333335,29.9,10.7,56.166666666666664,0.0,1017.8770833333333
2021-05-30,19.902083333333334,27.3,15.4,73.8125,0.4,1017.3937500000001
2021-05-31,19.077083333333334,25.7,13.1,69.4375,0.0,1015.71875
2021-06-01,18.145833333333332,27.5,11.2,74.8125,0.1,1012.8145833333333
2021-06-02,18.910416666666666,25.8,12.1,77.10416666666667,0.0,1015.44375
2021-06-03,19.006249999999998,26.3,12.7,80.8125,0.0,1019.7083333333334
2021-06-04,19.952083333333334,26.4,14.1,70.95833333333333,0.0,1020.8000000000001
2021-06-05,19.379166666666666,25.8,13.6,72.3125,0.0,1021.43125
2021-06-06,19.625,26.6,14.9,68.29166666666667,0.0,1019.3208333333333
2021-06-07,19.23125,27.4,11.5,67.79166666666667,0.0,1019.6437500000001
2021-06-08,20.160416666666666,29.4,10.8,67.14583333333333,0.0,1019.7062500000001
2021-06-09,20.522916666666667,29.6,12.3,66.08333333333333,0.0,1019.75625
2021-06-10,21.816666666666666,30.1,13.5,59.25,0.0,1018.375
2021-06-11,20.78125,29.6,14.7,64.08333333333333,2.3,1017.6458333333334
2021-06-12,22.48125,32.7,12.9,60.916666666666664,0.0,1019.7895833333333
2021-06-13,24.31041666666667,34.3,15.4,52.458333333333336,0.0,1019.3520833333333
2021-06-14,25.21041666666667,35.2,15.3,47.145833333333336,0.0,1016.81875
2021-06-15,24.414583333333336,33.0,15.6,51.041666666666664,0.0,1016.1750000000001
2021-06-16,24.402083333333334,33.4,17.2,53.5625,0.0,1012.5916666666667
2021-06-17,20.760416666666668,26.8,15.1,75.39583333333333,1.0,1010.7416666666667
2021-06-18,21.822916666666668,32.3,13.7,72.02083333333333,0.0,1013.5333333333333
2021-06-19,22.822916666666668,30.8,16.4,70.83333333333333,0.0,1013.6729166666668
2021-06-20,20.991666666666667,28.4,16.8,77.25,0.9,1008.93125
2021-06-21,22.02916666666667,29.4,13.9,60.270833333333336,0.0,1008.13125
2021-06-22,20.6875,28.3,15.7,57.958333333333336,0.0,1012.6458333333334
2021-06-23,17.320833333333333,25.1,12.7,83.9375,9.6,1017.18125
2021-06-24,18.920833333333334,27.1,10.6,69.4375,0.0,1020.1583333333333
2021-06-25,20.397916666666667,27.9,12.3,73.97916666666667,0.0,1018.8416666666667
2021-06-26,21.097916666666666,29.2,13.5,67.35416666666667,0.0,1015.75625
2021-06-27,21.97083333333333,30.5,13.4,63.0,0.3,1012.8249999999999
2021-06-28,21.920833333333334,31.0,14.3,70.79166666666667,0.0,1012.8604166666668
2021-06-29,21.504166666666666,28.0,16.8,73.125,0.0,1015.7541666666666
2021-06-30,21.43541666666667,26.4,18.3,73.0625,0.0,1016.9895833333334
